input_text,label
"Berater: Berater: können sie mir noch sagen welcher welchen valor möchten sie denn gerne kaufen? wele vaLor wäre das?
",non_advance
"Berater: des dürfn sie gleich jetzt und hier nachreichn [...] und dann werden sie von uns eine einbürgerungszUsicherung erhalten, ja?",advance
"Berater: Berater: ja, und die postkarte, die kommt, ne,  die ist die ist gewesen, wo ich ihnen mitgeteilt habe.",non_advance
"Berater: Berater: müsst ich ihnen eine sogenannte fiktiOn geben. das ist auch so ein kärtchen für drei
mOnate mIt arbeitserlaubnis",non_advance
Berater: vielleicht haben sie eine chance an einer anderen stelle dass sie was bekommen,advance
"Berater: Klient: mein bescheinigung, hier mein zulassung.  mein zuge, zugelassung, für bio",non_advance
"Berater: Berater: haben sie sich es da oder gekauft, haben sie sich es gekauft?",non_advance
"Berater: Ich kann preisbewusst entscheiden.
Sie sagten ja: „Ich habe Angebote eingeholt, verglichen und so.“
Also: Ich kann Preise vergleichen und preisbewusst entscheiden.",non_advance
Berater: wahnsinn das ist echt wahnsinn,non_advance
"Berater: Berater: Auslandsaufenthalte,
wO sie in der früheren sOwjetunion überall gelebt haben, bis sie nach dEUtschland
gekommen sind?",non_advance
Berater: und dann sagten die aber sie müssen uns immer die originale schicken immer die originale der rechnung.,non_advance
"Berater: Ich entscheide nicht einfach: „Ah ja, gut, erstes Angebot, prima.“
Ich kann preisbewusst entscheiden.
Das heißt auch: Ich kann mit Geld umgehen,
oder ich kann zumindest Kosten mitdenken.",non_advance
"Berater: und die cosmos ist unternehmen, das: sogenannte asoaltIlgungsdarlehen vergibt",advance
Berater: ich nutze meine kapazität für die arbeitgeber die mir etwas  bringen oder die gut mit mir zusammenarbeiten heißt nicht unbedingt dass die einstellungen gut sein müssen.,advance
"Berater: Berater: weil die haben ja noch das original, ne?",non_advance
"Berater: der nennt sich not just a blue this ist not just a blue bottle heißt der duft
",non_advance
Berater: was haben Sie für einen Abschluss?,advance
"Berater: es sind ZWEI antragsverfahren. ich muss ihnen zwei ausweise ausfüllen,
damit sie auch wissen, dass Sie deutsche sind.",advance
Berater: weil sie ja das so beantragt haben. und jetzt wollen sie es geändert haben?,advance
Berater: wollen sie einen brief abgeben?,advance
Berater: Berater: aber sprechen sie ruhig mit mEhreren. instituten das heißt  gehen sie ruhig zu drei oder vier um sich verschiedene angebote machen zu lassen.,non_advance
Berater: Berater: wissen sie wie hoch ungefähr der kredit sein kreditbedarf sEIn wird den sie für modernisierung brauchen?,non_advance
Berater: bitte den Lebenslauf auch vor mir noch mal unterschreiben,advance
"Berater: ich habe ja da ein bisschen erfAhrung und weiß, worauf es ankommt. dann stürze ich mich gleich mal aufs wichtigste",advance
"Berater: Ja, ich bin der Meinung, daB er sich jetzt fUr, wenn er sich heut' fUr ein gewisses Hobby ganz entscheidet, und nur das macht dann darf das Hobby auch Geld kosten.",non_advance
"Berater: muss ich die bEIde adresse, die ich da gewohnt habe oder nur der eine?",advance
Berater: ich empfehle ihnen dann auch noch zUsätzlich wenn ihnen die pflegeperson  beziehungsweise  die person die also die betreuung übernimmt besteht,non_advance
Berater: noch mal so die kleinen schritte was haben sie getan  sie haben also dann  sozusagen doch gebucht oder wie sie haben vorausbezahlt oder was haben sie da konkret gemacht?,non_advance
Berater: müssten sie noch schnell den kurs wissen wie er im moment ungefähr st oder haben sie es bei vierzehn sogar null komma 1 4 0 6 2?,advance
"Berater: dann kommt das gesundheitsbescheid, das habe ich noch nicht unterschrieben.",advance
"Berater: Berater: die sprachlichen voraussetzungen, werden, also die deutschkenntnisse müssen wir aufgrund des deutschtests bei der volkshochschule noch mal.",non_advance
"Berater: Berater: sobald ich fertig bin, ruf ich sie rein, ja?",non_advance
Berater: ich hätte gern eine auskunft über einen bankkredit wir wollen in unserem alter noch bauen,advance
Berater: jetzt haben sie im iran ein masterstudium schon gemacht,advance
"Berater: Am Punkt von dem, was er spater mal, ich, wir haben jetzt eine St-, eine Lehrstelle fUr ihn als KFZ-Mechaniker, aber angenommen, das ware immer noch so schlimm gewesen wie vor einem Jahr oder zwei",non_advance
"Berater: sie kann selbstverständlich mit ihnen eine neue
vereinbarung eingehen
wenn sie zweifel daran
haben dass also tatsächlich sechshundert mark
für die gesamten kosten die hier aufgeführt sind
ja 
also nicht bloß fürs öl.",advance
Berater: okay super doch dann werde ich ihnen das so zustellen gut vielen dank,advance
Berater: da sind wir grade dabei das zu prüfen aber soweit ich das jetzt mitbekommen habe sieht das alles sehr gut aus.,advance
Berater: das ist unser problem deshalb frage ich wegen vorstudium,advance
"Berater: Berater: wenn die geschichte, wenn der zweite schritt erledigt ist dann reichen sie uns
noch diese endgültige entlassurkunde",non_advance
"Berater: Berater: so, nehmen sie mal platz? ich muss jetzt mal den antrag prüfen, nehmen sie bitte platz",non_advance
"Berater: sie legen ihm die kopie vor, sagen sie schAun sie hEr, ich habe jetzt nach dem
blEiberechtsbeschluss die Aufenthaltserlaubnis",advance
"Berater: Berater: wo haben sie denn ihr zimmer, wo wohnen die?",non_advance
"Berater: Berater: und die haben jetzt diese dIenstag, nächste woche dIenstag und diese
bin ich, bin ich leider in urlaub.",non_advance
Berater: können sich gern  noch eine unterlage mitnehmen,advance
"Berater: jetzt ist zeit darmstadt was zurückzugeben ich bin nicht in die politik um  geld zu verdienen ich mache es ja ehrenamtlich 
 ich bin nicht in die politik um geld zu verdienen wie auf der landesebene oder bundesebene das ist nicht meine ambition meine ambition ist  sich ehrenamtlich hier in darmstadt zu betätigen

",non_advance
"Berater: machst du dann auch erst im januar den außendienst?
",advance
Berater: Klient: Ich war gestern auch hier wegen die Besprechung wegen der Informatioǹ Aber Sie waren zu.,non_advance
Berater: Unabhängig von der gÜltichkeit der aufenthaltserlAubnis würde Ich persÖnlich dann- so schnEll wie möglich diesen Unbefristeten tittl beAntragen.,advance
"Berater: Und deshalb gibts diese neue Regelung auch̀ wenn man so einen Ausweis bekommt, muss man drei Jahren in dieser Stadt leben, wo man den Ausweis bekommen hat.",advance
"Berater: Berater: wenn ein mann, ein- in eine fremde land einreisen möchte brauch eine pass, eine visum, und diese visum
besitzt zwei seiten so was normalerweise, oder?",non_advance
"Berater: Berater: genau. und wie lange? wie lange war das, wie lange haben sie in kleinbuchheim gewohnt?",non_advance
"Berater: Berater: ja, aber auf jeden fall kann heute die verpflichtungserklärung  machen, oder?",non_advance
Berater: sie haben dreißig tausend jetzt mal zur v hätten sie zur verfügung,non_advance
Berater: das konto lautet auf ihren namen?,advance
"Berater: die partnerin kennt mich und ich hatte sie schon malberaten und die war so begeistert von meiner beratung und meinte es ist unglaublich wir wollen  wenn es wenn du damit einverstanden bist dass mein mann dich  zu einer forschungs zu einem forschungsprojekt hineinnimmt
",non_advance
"Berater: Klient: nur bis dreißig, also- sechs monate.
",advance
Berater: Ich kann einfach keinen keine Geduld mehr aufbringen,non_advance
Berater:  die finanzierung und was haben sie da?,advance
Berater: Berater: aber erstens einmal ist völlig unklar wann und wie zwischenprüf- äh die neue prüfungsordnung kommt,non_advance
Berater: ich lege mir die wiedervorlage für die erste kalenderwoche,advance
"Berater: Berater: dann sind sie deutscher aber noch nicht
ganz aus der türkischen drAußen aus der türkischen staatsangehörigkeit",non_advance
Berater: das heizöl hat sich in der zwischenzeit sehr verteuert,advance
"Berater: Berater: können sie das machen weil nach diesem datum muss ich mich richten, ja?",non_advance
Berater: also sie meinen den zinsausweis oder mit den ste für die steuern,non_advance
Berater: und von wem also von wem kommen die drei rein?,non_advance
"Berater: Berater: die muss dann auch,  das, der nachweis muss auch da sein",non_advance
"Berater: Klient: ich habe eine wie heißt das? finanzierungerklÄrung? Aber
ich habe es zu hause vergessen
die verpflIchtungserklärung?",non_advance
"Berater: Gut, ich denk nicht, dass das nötig ist, aber wenn's/ wenn's gar nicht mehr/ wenn's gar nicht mehr klar/ wenn wer gar nicht mehr klar kommen, dann komm/ können wir darauf zurüchkommen.",non_advance
Berater: möchten sie jetzt den pass haben?,advance
Berater: kenn kenn er erkennst du das auch wenn hier ein wenn hier einer an der straße vorbeiläuft was für ein duft das ist?,non_advance
"Berater: Berater:  und darum, und darum immer
und darum immer nerven.",non_advance
"Berater: ja, also wie gesagt, ich habe mich heute erst angemeldet hier in südstadt. vielleicht ist, steht auch nicht",advance
Berater:  da werde ich auch noch mal auf sie zukommen und zwar dann im neuen jahr.,advance
Berater: nein das ist sowieso das ist also aus da ist nichts mehr zu machen,non_advance
Berater: muss man dann muss man dann so ein bisschen auf die prozentzahlen drauf achten,non_advance
Berater: Sie erleben sich da als nutzlos oder wie?,non_advance
"Berater: Ausgeglichener ist er schon, seit er das weiß, daß er das also, daß er da die Stelle in Aussicht hat",non_advance
"Berater: Berater: ich habe es nur bei ihnen so begründet, sie haben ja bisher mItgewirkt bei der pAssbeschaffung.",advance
Berater: haben sie eine bescheinigung dabei?,advance
Berater: ich hätte gerne 60 stück SB aktien gekauft.,advance
"Berater: Berater: Ansonsten braucht sie Arbeit um nach Hamburg zu kommen, verstehen Sie?",non_advance
Berater: also jetzt noch mal eine frage wo bauen sie oder wollen sie bauen?,advance
Berater: haben sie einen termin?,advance
"Berater: Berater: da hat sich nichts geändert, am stand, am familienstand?",non_advance
"Berater: naja ich wollte mich mal erkundigen überhaupt, ich sag mal vom prinzip was heute in der zeitung steht",advance
"Berater: und insbesondere  müßte auch die Frage geklärt werden  welcher Betrag entfällt auf Miete und welcher auf Heizöl
",advance
Berater: also meinen sie wir sollten noch n bißchen warten?,advance
"Berater: Klient: ich habe schon ein  einmal ausgefüllt, ich war schon einmal bei ihnen",non_advance
"Berater: also wenn sie, wenn das für sie völlig unbekannt ist, sie müssen jetzt nicht ankreuzen.",advance
"Berater: Berater: und bei uns geht die, läuft das alles mit termInen ab, das heißt Anrufen dann bitte, termin vereinbaren",non_advance
"Berater: nein. tut mir leid das kann ich ihn nicht beantworten, das machen die zuständigen planungsämter.",advance
Berater: Und Sie hatten früher auch ein Asylverfahren denn auch durchlaufen?,advance
"Berater: Klient: aber das ist original, ja?",non_advance
"Berater: also es kommt drauf an, wie lange leben sie schon in deutschland, haben sie ihren rechtmäßig gewöhnlichen aufenthalt schon lange genug hier das ist einmal so die erste grUndvoraussetzung",advance
Berater: brauch ich nicht. aber da steht ihre soziAlversicherungsnummer drin. die lesen sie vor und dann wird ihnen des heimgeschickt.,advance
"Berater: nehm_se das parexan bitte

auch gegen die hododendronzikaden un sprühen das jetzt ab mai juni

 überwiegend frühmorgens unter die sträucher  also die auf die blätter von der unterseite her
",non_advance
Berater: und wEr ist da irgendwie Ansprechpartner da gibt es keine namen hinterlegt,advance
Berater: das brauchen wir in kopie und das ist glaube ich ihr original,advance
"Berater: frau Adek, nennen Sie mir bitte fÜnf Bundesländer mit den dazugehörigen Hauptstädten.",advance
"Berater: Berater: weil die kollegin wird mich sIcherlich fragEn, ob sie selber eine
verpflichtungserklärung machen können, ob sie sElber und so weiter, ja?",non_advance
"Berater: Berater: dennoch bräuchte ich eine schriftliche äußerung von ihnen, dass sie sich von diesen
organisationen distanziern, ja?",non_advance
Berater: prinzipiell sie kennen sie sich ja ein bisschen aus frau babic ist es ja so dass sie eine klassische autofinanzierung haben heutzutage ja blanko machen dass heißt sie haben keine sicherheiten hinterlegt werden müssen.,non_advance
Berater:  hier handelt es sich um land  langzeitdünger,non_advance
Berater: sie haben jede menge ressourcen eigentlich zur verfügung damit ihnen das gelingt gelingen kann so innere ressourcen damit sie dran bleiben,non_advance
Berater: wir prüfen genau das einkommen dass sie parallel zur studienbeihilfe hatten,advance
"Berater: die originale dürfen sie gleich behalten, das glaube ich ihnen.",advance
Berater: dann müssen die eltern nach österreichischem gesetz unterhalt leisten das heißtsie wohnen zuhause oder auch  ihr bruder in graz aberäh die eltern müssten für sie bezahlen ,non_advance
"Berater: mein name ist Ilona rIsa,
ich brauche formulAre für Einbürgerungen",advance
"Berater: : lAngsam wir beginnen zunächst mal mit ihren unterlagen geht’s noch um die miteinbürgerung eines kindes, ne sehe ich da.",advance
"Berater: Berater: beser wäre es natürlich, sie haben gleich den pass, aber ich kann mir es nicht vorstellen, ne?",non_advance
Berater: Jetzt möchten wir mal wissen~ was wäre für uns die günstigste variante jetzt beim bauen.,advance
"Berater: und da hat die kollegin von ihnen frau ebert angerufen, die wollte von mir, dass ich
diplomzeugnis vorbeibringe?",advance
"Berater: Berater: frühere staatsangehörigkEIten - sie waren emal sOwjetbürgerin, durch den
zerfall der udssr  ne? frÜhere staatsangehörigkeit. vOlkszugehörigkeit laut ihrer geburtsurkunde.",non_advance
"Berater: tut mir leid sie haben keinen  keinen anspruch, keine möglichkeit",non_advance
Berater: wir haben ungefähr jeder drei zweitausend mark also viertausend.,advance
Berater: sie halten sich an dem Wort Gefährdung auf?  an dem halten sie sich auf?,non_advance
"Berater: ok, dann haben wir noch paar wahlgrechtsgrundsätze, dann sind wir aber gleich fertig. Die
Wahlrechtsgrundsätze. nein, das wahlrecht",non_advance
"Berater: Klient: ja, brauche ich noch de a o kA etwas zu holen? ver- versicherung holen?",non_advance
Berater: und wie gesagt wir sind da gErne nachher auch bereit sie zu unterstützen,advance
"Berater: Berater: weil das leg ich jetzt der, dritten august null neun, das leg ich jetzt der kollegin vor?",non_advance
"Berater: Klient: melden sie mich- zum monatsende, also jetzt Ende juli Ab.",non_advance
Berater:  das ist sozusagen ein Kurvertragsarzt den sie dort konsultieren kann in einem der Kasse angeschlossen einer  der der Kasse angeschlossen ist,non_advance
"Berater: Klient: ich beabsichtige in diesem jahr noch ein haus zu kaufen, ein zweifamilienhaus.",non_advance
Berater: aber da was haben sie da gemacht ja wie wenn sind sie  da vorgegangen was haben sie getan?,non_advance
Berater: Berater: soll ich die gebühren jetzt bezahlen oder?,non_advance
"Berater: in so einem fall bei ihnen da, da wird es in einer halben stunde maximal erledigt sein.",advance
Berater: hat noch jemand vollmacht bei ihnen auf dem konto?,advance
"Berater: Berater: sie ist, hat die
sachbearbeitung übernommen, und hat mir nur gesagt, dass ich unterlagen für das für die arbeitsagentur?",non_advance
Berater: Berater: wie ist nochmals ihr name frau pfanner tanner okay tanne.,non_advance
"Berater: Nein, denn dieses Guthaben bleibt ja auf dem Bausparvertrag,
damit wir irgendwann einmal eine Zuteilung erreichen.",advance
"Berater: Berater: Machen sie einheit oder nach andere stadt umziehen. Zwei drei
unterschiedliche städte und machen sie einheit oder eine stadt",non_advance
"Berater: okE, dann liegts auf der hand, dass sie acht jahre rechtmäßig gewöhnlichen aufenthalt in deutschland haben",advance
Berater: herr mEIer ich kann ihnen das nur sAgen so wie bei Uns die mÖglichkeiten sind,advance
Berater: praktisch das was auf kasse  auf den krankenschein verschrieben wurde  unwirksam und nutzlos ne?,non_advance
Berater: Klient: ich bin an den schalten gegangen und dann hat sie gesagt es geht nicht weil ich habe die haben irgendwie den ganzen tag den computer draussen gehabt heute,advance
"Berater: Berater: ja, das ist noch ein platz, ist noch platz.",non_advance
"Berater: Berater: wenn sie uns diese urkunde vorlegen, die wird in ankara vom ministerrat, vom innenministerium wird die ausgestellt, dann geht es bei uns weider, ne?",non_advance
"Berater: Berater: haben sie von mir eine postkarte gekriegt?
Klient: postkarte?",non_advance
Berater: wenn wir jetzt diese fünf haben wie sieht es  mit denen aus war wenigstens da was passendes bei oder was?,advance
Berater: es tut mir wIrklich sehr leid aber so Ist nun mal der wErdegang bei Uns,advance
"Berater: die pAss Ist bei jetzt beim mit dem EinladungsformulA  bei
 deutsche konsulat in Ankara",advance
Berater: ich sollte einzahlungsscheine haben und zwar auf das konto  privatkonto es heisst unter kurz erben oder ja erben.,non_advance
Berater: wie ist das könnten sie bis dahin auch einfach nochmal nachfrallgen wie das mit der untersuchung chromosomenuntersuchung gemacht worden ist.,non_advance
Berater: ja die kann ich aber dann später machen das heißt ich kann anderes dann hinzufügen wenn ich da bin,non_advance
"Berater: dann wäre es sehr wichtig,dass sie sich eine zehnjährige zinsfestschreibung sichern",advance
"Berater: Das ist das ist eine Hypothese.
Das heißt, daß mehrere Möglichkeiten.
 Das ist also nicht mal eine Möglichkeit, die man kennt / die man fassen kann, sondern das ist eine Hypothese, daß es  eventuell  damit zusammenhängen könnte, • daß Vitaminmangelzustände sowas auch auslösen können.",non_advance
"Berater: Berater: okay, war der antrag schon so weit, dass eine Einbürgerungszusicherung, ein brief
von uns gekommen ist?",non_advance
Berater: ich muss nur wenn ich abweise brauche ich den bescheid kopiert ich brauche den pass in kopie weil sonst bekommen sie eine abweisung weil sie nicht gleichgestellt sind das wäre aber falsch,advance
Berater: Berater: haben sie gesagt es ist für einen pass?,non_advance
Berater: sonst können sie mir mal die kontonummer angeben frau kurz.,advance
"Berater: ich habe ihnen aufgeschrieben, was wir alles brauchen von ihnen.
Geburtsurkunde, pAsskopie und so weiter.",advance
Berater: Klient: wAs kann ich da an fördermitteln in anspruch nehmen beziehungsweise was kann ich da erhalten?,non_advance
Berater: jawohl können sie den neuen pass Ende nächster woche wieder abholen,advance
Berater: ich bin ja maitre de parfum also ich habe das gelernt ich habe bei hermes gelernt.,non_advance
"Berater: 
Sie können auch praktisch jetzt Geld bekommen,
ohne einen Vertrag auffüllen zu müssen.
Das geht auch, ist dann praktisch wie eine Hypothek.",advance
"Berater: Klient: und das fundbüro, ist das im ersten stock, oder?
Berater: fUndbüro? lassen sie mich mal überlegen, ob das schon im neuen bürgerbüro ist.",non_advance
Berater: das ist in zwiebach ist das doch glaub ich in der  in der in der sonderschule,non_advance
"Berater: Berater: - wo sind sie denn angemeldet, wo wohnen sie?",non_advance
Berater: für das fürs lernen für die fürs latinum das ist klar nur ich meine wo sie die abschlußklausur schreiben da können sie sich erkundigen ob das möglich ist da mitzuschreiben,non_advance
Berater: aber erstens einmal ist völlig unklar wann und wie zwischenprüf-  die neue prüfungsordnung kommt,non_advance
"Berater: wobei das muss man natürlich auch bedenken, das ist ja Auch eine sache wo man steuern sparen kann",advance
"Berater: ich beglaubige schon mal vorweg, dass sie das hier selbst unterschrieben haben",advance
Berater: Berater: das heißt je nach der neunen prüfungsordnung ich mein nach der alten  prüfungsordnung haben sie faktisch die  ausdehnungsmöglichkeit bis zum zehnten semester und sie hei- das heißt sie müssen sich im zehnten semester zum examen melden,non_advance
"Berater: A:lso, den antrag haben wir? dann fehlt, sind sie schon immatrikuliert? oder machen sie noch deutschkurs?",advance
Berater: aber wichtig einstellungen werden unverzüglich nach vertragsunterzeichnung mitgeteilt,advance
Berater: Berater: wo haben wir den ort... haben sie nur in ihrem geburtsort gelebt?,non_advance
Berater: aktiendepot bei uns kostet  im minimum 33 franken im jahr sonst zu null komma 22 prozent.,advance
Berater: super ja jetzt werde ich ihnen einfach mal den basisantrag das ist der antrag den man zur eröffnung braucht zuschicken,non_advance
Berater: die zuständige stelle für den X-kreis ist das landratsamt x-kreis.,advance
"Berater: das können sie noch behalten. da kommen, dEn tach kommen sie und holen ab
wenn alles in ordnung ist. wenn nicht müssen sie noch mal kommen",advance
"Berater: Berater: also die demokratiegrundsätze stehen da drin, ja?",non_advance
Berater: Berater: also nur die Abrechnung. die letzte Abrechnung.,non_advance
Berater: und immer mit erlAubnis oder hatten sie vorher was Anderes?,advance
"Berater: wie lange wie wie wie lang haben sie denn zeit also
",non_advance
"Berater: Berater: weil das muss jetzt geprüft werden, ne, okay?",non_advance
Berater: und dann schau ich in die zwischenzeitlichen schau in die zeitfenster,non_advance
"Berater: ah universität würzburg ah sch schweinfurt ist ist ein campus schweinfurt ist ein gehört zu der geförderten studienrechtung das ist überhaupt kein problem
",non_advance
"Berater: hIEr habe ich mir erlaubt, einen strIch in des formular zu machen, da geht’s um strAftaten, ordnungswiedrigkeiten.",advance
Berater: ja dann müßt ich erst kommen also dann müssen wir erst kommen also wenn wir uns also wenn ich schwanger bin oder vorher nochmal,non_advance
Berater: ich würde ihnen raten schauen sid mal die ö ha hat ein sozialreferat,advance
Berater: wie die erkrankung aussieht und wie das ist das haben sie selbst ja alles selbst ja ha#ben sie miterlebt,non_advance
Berater: und darüber müsste man gucken wiewiel kann man da an kreditmitteln eventuell von bezahlen?,advance
Berater: und darf ich noch ihr geburtsdatum haben und können sie mir zu ihrer sicherheit noch ein paar aktuelle kontobewegungen angeben?,advance
Berater: Berater: und dort ist dann praktisch hauptwohnsitz wird dann hier oder ich versteh das gerade gar nicht.,non_advance
Berater: und bezahle ich jetzt/ also null komma 22 prozent bezieht sich das pro posten oder gesamtinhalt?,advance
Berater: ich kann es übersteuern von dem her aber ehm sie müssten/ eben also/ wir müssten es innerhalb zweier tage nachher haben,advance
"Berater: Klient: gilt der zehn wEIter oder wird der auch für die vIErundneunzig fertiggestellten eigenheime  umge um  gilt der nicht mehr, gibt es übergangsregelungen?",non_advance
Berater: Klient: also ist das in ordnung oder?,non_advance
"Berater: also am bEsten ist Es für sie, wenn sie mir halt so bAld wie möglich den äthiopischen
pAss bringen;",advance
"Berater: Die erkennst du an dem Label hinten auf dem Rücken.
Und das ist halt eigentlich eines der ersten veganen Kollektive, die T-Shirts selbst gestaltet und hergestellt haben.
",advance
Berater: es gibt schlüsselfragen die ein typ für mich darstellen sichtbar machen für mich imaginär so eine so eine  wie ne imagination (mir kommt) zum beispiel berufs  beruf was macht derjenige beruflich das sagt über den menschen sehr viel aus ,non_advance
"Berater: ich wurde sehr streng erzogen also streng  überzogen diszipliniert erzogen
",non_advance
"Berater: Berater:  muss ich mal gucken wann wa die letzte sicherheitsbefragung, muss ich mal gucken.",non_advance
Berater: was halten sie von der bank?,advance
"Berater: kennen sie eigentlich so methoden das zeitmanagements wie eisenhower matrix und  alpen methode zur tagesplanung?
",advance
"Berater: Das ist ja sehr wichtig in einer Projektarbeit oder bei irgendetwas anderem.
Da muss ich ja auch Kosten kalkulieren.
Also: Ich kann Kosten kalkulieren und Kosten im Überblick behalten.",non_advance
"Berater: Also dieses –
Werbung
ich kann für eine Sache stehen oder ich kann eine Sache vertreten.",non_advance
"Berater: Berater: wehrpflichtig in ihrem heimatland sind sie Nicht als frau, ne?
 ",non_advance
Berater: ich sag mal das ist für uns kein problem dann mieten wir dort einen konferenzraum an und dann werden dort die interviews geführt,advance
"Berater: Klient: ich muss das aus?
Berater: das müssen sie bitte ausfüllen",non_advance
Berater: dann wie siehts mit einem  biometrischen foto aus?,advance
Berater: im prinzip können sie diese sachen vorne abgeben,advance
"Berater: Dann macht er mit seinem, mit dem, dem Kumpel alpin am Samstag.",non_advance
Berater: Berater: Dann mach ich mal eine Kopie. Ich mach mal eine Kopie Ja?,non_advance
"Berater: darum habe ich drum gebeten, dass sie das alles in Kopie mitbringen",advance
"Berater: Berater: dann brauch ich das bitte, ich brauch das bitte.",non_advance
"Berater: Berater: kenne ich schon, den habe ich schon zig mal ausgefüllt. Kenne ich schon.",non_advance
"Berater: sie rufen an, meine telefonnummer haben sie ja.",advance
Berater: wie viel soll ich für das visum  bezAhlen?,advance
"Berater: Berater:  sie meinen, da sind die urlaubsfreuden dann getrübt?",non_advance
Berater: Nachwirkungen sind eben dass ich immer so Pelzgesch ah pelzigen Geschmack habe.,non_advance
"Berater: herr kurz sie haben ein konto bei uns, ist das richtig?",advance
"Berater: Na gut.
Ich meine, die Bedingungen hier – die sind ja überall gleich.
Bei den Konditionen kann es schon Abweichungen geben.",advance
"Berater: das ist jetzt mIt arbeitsberEchtigung, sie können Alles arbeiten.",advance
Berater: Haben sie dort schon einen kaufvertrag abgeschlossen?,advance
"Berater: Berater: kinder haben sie auch keine?
ich seh nichts gutes daran.
kinder haben sie auch keine?",non_advance
Berater: ich habe mir sagen lassen dass na wie war das jetzt dass man die miete  dass man den mietvertrag kündigen muss bevor man die miete erhöht,non_advance
Berater:  es sind mehrere parfümeure so ein verbund von mehreren parfümeuren setzen sich zusammen und kreieren fiktiv für den casanova ein parfüm,non_advance
Berater: ja ja aber wer bezahlt mir jetzt die zwanzig franken?,advance
Berater: sie müssen uns bitte auch vorlegen den Pass und die Asylbescheinigung,advance
Berater: es hat ja auch letztes jahr keine auswirkung sie haben ja auch die höchste beihilfe bekommen,advance
Berater: also die fördermittel für neunzehnhundertfünfundneunzig sind so gut wie vergriffen,advance
Berater: Klient: aber das das diese bach diese erste bachelor hat nicht hier als bachelorstudium anerkannt,non_advance
Berater: und sie hat es mir geschickt vom normalen  lohnkonto und das ist einfach ohne.,non_advance
"Berater: Berater: ich bin gerade dabei, ihre vIsaunterlagen
zu prÜfen beziehungsweise nachzuschauen, ob wir ihre visumsunterlagen haben.",non_advance
Berater: Soll der eingebürgert werden?,advance
"Berater:  Herr asari, wie lange sind sie schon selbständig?
 ",advance
Berater: wer ist noch unterschriftenberechtigt?,advance
Berater: Berater: Und Ihre Frau  das muss ich jetzt auch noch mal verstehen und wo wohnt Ihre Frau noch mal? Entschuldigung das muss ich gleich noch mal  verstehen,non_advance
Berater: der hier  ist die schwester davon ist mit rhabarber einer der wenigen düfte weltweit mit rhabarber heißt auch eau de rhabap deswegen eau de rhabarbe,non_advance
Berater:  haben sie sInd aus der ehe kInder hervorgegangen?,advance
Berater: das ist diese gummiartige in zucker in ah zu puderzucker gewälzte rosen.,non_advance
Berater: ja weiß ich auch nicht mehr aber grundproblem ist wahrscheinlich mein latein jetzt ich mein letzten endes doch  noch immer,non_advance
"Berater: Sie nehmen ihren antrag noch mal mit, ich behandle den als
nicht gestellt. diese ganzen unterschriftsbeglaubigungen, die lassen sie dabei.",advance
Berater: also wahrscheinlich wär es für ihn schon besser ein tailliertes in einer sehr großen größe zu haben aber dies ist gerade nicht vorrätig.,advance
Berater: Berater:  fragen ihrerseits? haben sie da noch fragen irgendwie?,non_advance
"Berater: Berater:  das von der schule das meinen sie?
",non_advance
"Berater: Nur es ist also aus unsrer Sicht eine ganz problematische Angelegenheit, weil wir keinen variablen Topf haben, wir müssen also einen festen Topf, den/ der muss reichen der darf um keine Mark überschritten sein.",non_advance
"Berater: Berater: aber sie haben gleich, sie haben sofort eine unbefristete bekommen.",non_advance
"Berater: Berater: wenn ich das grundstück in einen preis mit reinnehme, davon gehen dann hundertfünfzig,  also hunderfünfzigtausend wäre der kredit ne",non_advance
"Berater: wenn man sparen kann man natürlich nur in dEm maße, wie man auch tatsächlich steuern zahlt",advance
Berater: Klient: entschuldigung herr raum? ich habe eine frage was bedeutet diese  erwerbs…,non_advance
Berater: Also hat ihr vAter bei der botschaft eine verpflichtungserklärung abgegeben?,advance
Berater: ich sagte ihnen dass man solche störungen  chromosomenstörungen eben an körperzellen an blutzellen auch untersuchen kann.,non_advance
"Berater: herr mEIer ich kAnn ihnen das nicht sAgen wie Oft das nOtwendig ist, ich kann ihnen das jetzt Anbieten dass wir das (mit) dUrchführen",advance
"Berater: Klient: verwendung von umweltfreundlichen baumaterialien. wo kann man sich da oder niedrigs system, wo kann man sich  da erkundigen?",non_advance
Berater: soll ich den auftrag trotzdem gleich durchgeben?,advance
"Berater: Berater: Und Sie dürfen überall leben in Deutschland, Sie haben keine Wohnsitzauflage?",non_advance
"Berater: Berater: sie müssen halt schauen, dass sie es bekommen. entscheidend ist, dass sie es bekommen",non_advance
Berater: ich muss den antrag abweisen ja aber ich muss ihn mit der richtigen begründung abweisen das heißt ich brauch die unterlagen damit ich ihnen eine oder sie ziehen ihn zurück wie sie möchten,advance
Berater: wird pflegegeld auf arbeitslosenhIlfe angerechnet?,advance
Berater: Und für wen war die Reklamation. Was war denn Ihr Name und Adresse bitte?,non_advance
Berater: Berater: Und was haben Sie gemacht? was meinen Sie?,non_advance
"Berater: Berater: und das muss beantragt werden über ihre bank und die  richt  leiten das weiter, diesen antrag",non_advance
"Berater: Berater: weil ich bekomme die einladung letzte woche, das heißt vorgestern.",non_advance
Berater: wann käme denn eine finanzierung auf sie zu?,advance
